,total
1403,-0.30168355
1404,-1.036883948
1405,1.809612323
1406,-0.918135197
1407,-1.12180269
1408,1.88794207
1409,1.854488023
1410,1.059864391
1411,0.363325614
1412,0.39172334
1413,-0.500246271
1414,1.563659071
1415,2.320753745
1416,-0.139861741
1417,-0.963007772
1418,-0.351950433
1419,-0.721109458
1420,-0.489424654
1421,-0.050953304
1422,-0.467185154
1423,0.063014895
1424,2.303451965
1425,-0.945059474
1426,0.996835847
1427,0.116194805
1428,-1.092034838
1429,1.57055591
1430,0.620780539
1431,0.353123228
1432,1.37643476
1433,-0.927759074
1434,-0.091910967
1435,-0.60239566
1436,0.083760758
1437,1.179380343
1438,-1.096757736
1439,-0.351230359
1440,1.578037859
1441,-1.041854368
1442,0.636994487
1443,-0.253067271
1444,-1.112410338
1445,-0.724128004
1446,1.247612477
1447,-0.855641953
1448,0.479921736
1449,1.574751282
1450,-0.967266841
1451,0.594211811
1452,-1.121144396
1453,1.201306834
1454,-0.890215616
1455,-0.924446792
1456,0.03727723
1457,-0.256813409
1458,-0.549596394
1459,-0.908707757
1460,-0.102416009
1461,1.035976229
1462,0.170918212
1463,-1.052370583
1464,0.453156479
1465,0.115172421
1466,0.171455171
1467,-0.341298529
1468,0.328523001
1469,-0.794024486
1470,-0.617621526
1471,-0.122359718
1472,-0.477490436
1473,2.353648854
1474,-0.327775591
1475,-0.799372906
1476,1.745436147
1477,0.824883038
1478,-1.091305464
1479,-1.042665107
1480,1.193132436
1481,1.165840625
1482,-0.882851953
1483,-0.890749471
1484,0.175478167
1485,-1.073754628
1486,-0.78994124
1487,-1.095578077
1488,0.5249734
1489,-0.804127613
1490,-0.717875032
1491,0.370144836
1492,1.660421591
1493,-0.433808664
1494,0.36783775
1495,-0.767515242
1496,-1.044946946
1497,-0.653373177
1498,-1.021511635
1499,0.422891455
1500,1.336306259
1501,1.507422327
1502,0.776323681
1503,-0.228176641
1504,-0.515168533
1505,1.448642982
1506,-1.007698754
1507,-0.189957005
1508,0.196020237
1509,-0.448029425
1510,-1.082568287
1511,-0.732724767
1512,0.072804382
1513,-1.095802942
1514,-0.058895598
1515,0.58392012
1516,1.612816335
1517,-0.759917724
1518,-0.941981975
1519,2.112456675
1520,-1.002037046
1521,0.400934591
1522,-0.899855293
1523,0.823056395
1524,-0.106116641
1525,-0.000922918
1526,1.220776914
1527,0.212234669
1528,2.413026257
1529,-0.398106994
1530,-0.333914967
1531,-0.882978942
1532,-0.977756084
1533,-1.123184203
1534,-0.736364185
1535,0.928342702
1536,-0.584923056
1537,2.693184888
1538,-1.073183756
1539,1.238206424
1540,1.493902748
1541,-0.976821161
1542,-0.416013949
1543,-0.471814799
1544,1.672827951
1545,1.448540406
1546,0.184317418
1547,0.942627661
1548,-0.570984793
1549,2.726640475
1550,-0.445257264
1551,1.085628235
1552,-0.772160129
1553,-0.06989242
1554,-0.467084809
1555,-0.048512404
1556,0.556027389
1557,1.130780343
1558,-0.559096771
1559,1.56239405
1560,0.262639629
1561,-0.899849937
